Event;Start Date;End Date;Duration;Day of Week;Duration Bins;Year;Month;;
[NGA_ARG] Mesa GyC;4/4/2024 15:30;4/4/2024 16:30;60.0;Thursday;(30, 60];2024;April;;
[NGA_ARG] Mesa GyC;18/4/2024 14:45;18/4/2024 15:30;45.0;Thursday;(30, 60];2024;April;;
[NGA_ARG] Mesa GyC;29/4/2024 15:30;29/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
[NGA_ARG] Mesa GyC;13/5/2024 15:30;13/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
[NGA_ARG] Mesa GyC;27/5/2024 15:30;27/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
[NGA_ARG] Mesa GyC;10/6/2024 15:30;10/6/2024 16:30;60.0;Monday;(30, 60];2024;June;;
[NGA_ARG] Mesa GyC;24/6/2024 15:30;24/6/2024 16:30;60.0;Monday;(30, 60];2024;June;;
[NGA_ARG] Mesa GyC;8/7/2024 15:30;8/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
[NGA_ARG] Mesa GyC;22/7/2024 15:30;22/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
[NGA_ARG] Mesa GyC;5/8/2024 15:30;5/8/2024 16:30;60.0;Monday;(30, 60];2024;August;;
[NGA_ARG] Mesa GyC;19/8/2024 15:30;19/8/2024 16:30;60.0;Monday;(30, 60];2024;August;;
[NGA_ARG] Mesa GyC;2/9/2024 15:30;2/9/2024 16:30;60.0;Monday;(30, 60];2024;September;;
[NGA_ARG] Mesa GyC;1/4/2024 15:30;1/4/2024 16:30;60.0;Monday;(30, 60];2024;April;;
[NGA_ARG] Mesa GyC;27/5/2024 15:30;27/5/2024 16:30;60.0;Monday;(30, 60];2024;May;;
[NGA_ARG] Mesa GyC;10/6/2024 15:30;10/6/2024 16:30;60.0;Monday;(30, 60];2024;June;;
[NGA_ARG] Mesa GyC;24/6/2024 15:30;24/6/2024 16:30;60.0;Monday;(30, 60];2024;June;;
[NGA_ARG] Mesa GyC;8/7/2024 15:30;8/7/2024 16:30;60.0;Monday;(30, 60];2024;July;;
[NGA_ARG] Mesa GyC;2/9/2024 15:30;2/9/2024 16:30;60.0;Monday;(30, 60];2024;September;;
Regular Global IV CoP;23/2/2023 16:00;23/2/2023 17:30;90.0;Thursday;(60, 90];2023;February;;
Regular Global IV CoP;23/2/2023 16:00;23/2/2023 17:30;90.0;Thursday;(60, 90];2023;February;;
Regular Global IV CoP;23/3/2023 16:00;23/3/2023 17:00;60.0;Thursday;(30, 60];2023;March;;
Regular Global IV CoP;27/4/2023 16:00;27/4/2023 17:30;90.0;Thursday;(60, 90];2023;April;;
Regular Global IV CoP;25/5/2023 16:00;25/5/2023 17:30;90.0;Thursday;(60, 90];2023;May;;
Regular Global IV CoP;29/6/2023 16:00;29/6/2023 17:00;60.0;Thursday;(30, 60];2023;June;;
Regular Global IV CoP;27/7/2023 16:00;27/7/2023 17:30;90.0;Thursday;(60, 90];2023;July;;
Regular Global IV CoP;24/8/2023 16:00;24/8/2023 17:30;90.0;Thursday;(60, 90];2023;August;;
Regular Global IV CoP;23/3/2023 16:00;23/3/2023 17:00;60.0;Thursday;(30, 60];2023;March;;
Regular Global IV CoP;27/4/2023 16:00;27/4/2023 17:30;90.0;Thursday;(60, 90];2023;April;;
Regular Global IV CoP;27/7/2023 16:00;27/7/2023 17:30;90.0;Thursday;(60, 90];2023;July;;
GyC - checkpoint reglas de calidad NGA;16/8/2024 11:45;16/8/2024 12:15;30.0;Friday;(0, 30];2024;August;;
GyC - checkpoint reglas de calidad NGA;16/8/2024 11:45;16/8/2024 12:15;30.0;Friday;(0, 30];2024;August;;
GyC - checkpoint reglas de calidad NGA;23/8/2024 11:45;23/8/2024 12:15;30.0;Friday;(0, 30];2024;August;;
GyC - checkpoint reglas de calidad NGA;30/8/2024 11:45;30/8/2024 12:15;30.0;Friday;(0, 30];2024;August;;
GyC - checkpoint reglas de calidad NGA;6/9/2024 11:45;6/9/2024 12:15;30.0;Friday;(0, 30];2024;September;;
GyC - checkpoint reglas de calidad NGA;30/8/2024 11:45;30/8/2024 12:15;30.0;Friday;(0, 30];2024;August;;
AR - [ARCE Local + EWS] Weekly EWS ;14/8/2024 16:00;14/8/2024 16:25;25.0;Wednesday;(0, 30];2024;August;;
AR - [ARCE Local + EWS] Weekly EWS ;29/8/2024 15:45;29/8/2024 16:10;25.0;Thursday;(0, 30];2024;August;;
AR - [ARCE Local + EWS] Weekly EWS ;5/9/2024 15:45;5/9/2024 16:10;25.0;Thursday;(0, 30];2024;September;;
AR - [ARCE Local + EWS] Weekly EWS ;11/9/2024 17:00;11/9/2024 17:25;25.0;Wednesday;(0, 30];2024;September;;
AR - [ARCE Local + EWS] Weekly EWS ;19/9/2024 15:45;19/9/2024 16:10;25.0;Thursday;(0, 30];2024;September;;
AR - [ARCE Local + EWS] Weekly EWS ;26/9/2024 15:30;26/9/2024 15:55;25.0;Thursday;(0, 30];2024;September;;
AR - [ARCE Local + EWS] Weekly EWS ;15/8/2024 15:45;15/8/2024 16:10;25.0;Thursday;(0, 30];2024;August;;
AR - [ARCE Local + EWS] Weekly EWS ;12/9/2024 15:45;12/9/2024 16:10;25.0;Thursday;(0, 30];2024;September;;
AR - [ARCE Local + EWS] Weekly EWS ;19/9/2024 15:45;19/9/2024 16:10;25.0;Thursday;(0, 30];2024;September;;
Weekly Data & AA - Managers;2/1/2024 10:00;2/1/2024 11:00;60.0;Tuesday;(30, 60];2024;January;;
Weekly Data & AA - Managers;2/1/2024 10:00;2/1/2024 11:00;60.0;Tuesday;(30, 60];2024;January;;
Weekly Data & AA - Managers;9/1/2024 10:00;9/1/2024 10:45;45.0;Tuesday;(30, 60];2024;January;;
Weekly Data & AA - Managers;16/1/2024 12:00;16/1/2024 12:45;45.0;Tuesday;(30, 60];2024;January;;
Weekly Data & AA - Managers;23/1/2024 10:00;23/1/2024 10:30;30.0;Tuesday;(0, 30];2024;January;;
Weekly Data & AA - Managers;30/1/2024 15:15;30/1/2024 16:00;45.0;Tuesday;(30, 60];2024;January;;
Weekly Data & AA - Managers;6/2/2024 16:00;6/2/2024 16:45;45.0;Tuesday;(30, 60];2024;February;;
Weekly Data & AA - Managers;20/2/2024 10:00;20/2/2024 10:45;45.0;Tuesday;(30, 60];2024;February;;
Weekly Data & AA - Managers;27/2/2024 14:15;27/2/2024 15:00;45.0;Tuesday;(30, 60];2024;February;;
Weekly Data & AA - Managers;12/3/2024 15:00;12/3/2024 15:15;15.0;Tuesday;(0, 30];2024;March;;
Weekly Data & AA - Managers;19/3/2024 10:00;19/3/2024 10:45;45.0;Tuesday;(30, 60];2024;March;;
Weekly Data & AA - Managers;27/3/2024 12:30;27/3/2024 13:00;30.0;Wednesday;(0, 30];2024;March;;
Weekly Data & AA - Managers;9/4/2024 12:00;9/4/2024 13:00;60.0;Tuesday;(30, 60];2024;April;;
Weekly Data & AA - Managers;16/4/2024 10:00;16/4/2024 10:45;45.0;Tuesday;(30, 60];2024;April;;
Weekly Data & AA - Managers;23/4/2024 14:15;23/4/2024 15:00;45.0;Tuesday;(30, 60];2024;April;;
Weekly Data & AA - Managers;30/4/2024 10:15;30/4/2024 11:00;45.0;Tuesday;(30, 60];2024;April;;
Weekly Data & AA - Managers;14/5/2024 10:00;14/5/2024 10:45;45.0;Tuesday;(30, 60];2024;May;;
Weekly Data & AA - Managers;21/5/2024 14:30;21/5/2024 15:00;30.0;Tuesday;(0, 30];2024;May;;
Weekly Data & AA - Managers;28/5/2024 15:30;28/5/2024 16:00;30.0;Tuesday;(0, 30];2024;May;;
Weekly Data & AA - Managers;3/6/2024 12:00;3/6/2024 12:45;45.0;Monday;(30, 60];2024;June;;
Weekly Data & AA - Managers;11/6/2024 10:00;11/6/2024 10:45;45.0;Tuesday;(30, 60];2024;June;;
Weekly Data & AA - Managers;18/6/2024 10:00;18/6/2024 10:45;45.0;Tuesday;(30, 60];2024;June;;
Weekly Data & AA - Managers;25/6/2024 14:00;25/6/2024 14:30;30.0;Tuesday;(0, 30];2024;June;;
Weekly Data & AA - Managers;2/7/2024 12:00;2/7/2024 12:30;30.0;Tuesday;(0, 30];2024;July;;
Weekly Data & AA - Managers;16/7/2024 10:30;16/7/2024 11:00;30.0;Tuesday;(0, 30];2024;July;;
Weekly Data & AA - Managers;30/7/2024 10:30;30/7/2024 11:00;30.0;Tuesday;(0, 30];2024;July;;
Weekly Data & AA - Managers;13/8/2024 15:30;13/8/2024 16:00;30.0;Tuesday;(0, 30];2024;August;;
Weekly Data & AA - Managers;27/8/2024 10:00;27/8/2024 10:45;45.0;Tuesday;(30, 60];2024;August;;
Weekly Data & AA - Managers;3/9/2024 10:00;3/9/2024 10:45;45.0;Tuesday;(30, 60];2024;September;;
Weekly Data & AA - Managers;13/9/2024 11:45;13/9/2024 12:30;45.0;Friday;(30, 60];2024;September;;
Weekly Data & AA - Managers;17/9/2024 10:00;17/9/2024 10:30;30.0;Tuesday;(0, 30];2024;September;;
Weekly Data & AA - Managers;9/1/2024 10:00;9/1/2024 10:45;45.0;Tuesday;(30, 60];2024;January;;
NGA WP Local;16/3/2023 09:30;16/3/2023 10:00;30.0;Thursday;(0, 30];2023;March;;
NGA WP Local;16/3/2023 09:30;16/3/2023 10:00;30.0;Thursday;(0, 30];2023;March;;
NGA WP Local;23/3/2023 09:30;23/3/2023 10:00;30.0;Thursday;(0, 30];2023;March;;
NGA WP Local;30/3/2023 09:45;30/3/2023 10:15;30.0;Thursday;(0, 30];2023;March;;
NGA WP Local;13/4/2023 09:30;13/4/2023 10:00;30.0;Thursday;(0, 30];2023;April;;
NGA WP Local;20/4/2023 09:30;20/4/2023 10:00;30.0;Thursday;(0, 30];2023;April;;
NGA WP Local;4/5/2023 09:30;4/5/2023 10:00;30.0;Thursday;(0, 30];2023;May;;
NGA WP Local;11/5/2023 09:30;11/5/2023 10:00;30.0;Thursday;(0, 30];2023;May;;
NGA WP Local;18/5/2023 09:30;18/5/2023 10:00;30.0;Thursday;(0, 30];2023;May;;
NGA WP Local;25/5/2023 09:30;25/5/2023 10:00;30.0;Thursday;(0, 30];2023;May;;
NGA WP Local;1/6/2023 09:30;1/6/2023 10:00;30.0;Thursday;(0, 30];2023;June;;
NGA WP Local;8/6/2023 09:30;8/6/2023 10:00;30.0;Thursday;(0, 30];2023;June;;
NGA WP Local;29/6/2023 09:30;29/6/2023 10:00;30.0;Thursday;(0, 30];2023;June;;
NGA WP Local;6/7/2023 09:30;6/7/2023 10:00;30.0;Thursday;(0, 30];2023;July;;
NGA WP Local;20/7/2023 09:30;20/7/2023 10:00;30.0;Thursday;(0, 30];2023;July;;
NGA WP Local;27/7/2023 09:30;27/7/2023 10:00;30.0;Thursday;(0, 30];2023;July;;
NGA WP Local;3/8/2023 09:30;3/8/2023 10:00;30.0;Thursday;(0, 30];2023;August;;
NGA WP Local;24/8/2023 09:30;24/8/2023 10:00;30.0;Thursday;(0, 30];2023;August;;
NGA WP Local;7/9/2023 09:30;7/9/2023 10:00;30.0;Thursday;(0, 30];2023;September;;
NGA WP Local;14/9/2023 09:30;14/9/2023 10:00;30.0;Thursday;(0, 30];2023;September;;
NGA WP Local;21/9/2023 09:30;21/9/2023 10:00;30.0;Thursday;(0, 30];2023;September;;
NGA WP Local;28/9/2023 09:30;28/9/2023 10:00;30.0;Thursday;(0, 30];2023;September;;
NGA WP Local;5/10/2023 09:30;5/10/2023 10:00;30.0;Thursday;(0, 30];2023;October;;
NGA WP Local;12/10/2023 09:30;12/10/2023 10:00;30.0;Thursday;(0, 30];2023;October;;
NGA WP Local;19/10/2023 09:30;19/10/2023 10:00;30.0;Thursday;(0, 30];2023;October;;
NGA WP Local;26/10/2023 09:30;26/10/2023 10:00;30.0;Thursday;(0, 30];2023;October;;
NGA WP Local;2/11/2023 09:30;2/11/2023 10:00;30.0;Thursday;(0, 30];2023;November;;
NGA WP Local;9/11/2023 09:30;9/11/2023 10:00;30.0;Thursday;(0, 30];2023;November;;
NGA WP Local;16/11/2023 09:30;16/11/2023 10:00;30.0;Thursday;(0, 30];2023;November;;
NGA WP Local;23/11/2023 09:30;23/11/2023 10:00;30.0;Thursday;(0, 30];2023;November;;
NGA WP Local;30/11/2023 09:30;30/11/2023 10:00;30.0;Thursday;(0, 30];2023;November;;
NGA WP Local;14/12/2023 09:30;14/12/2023 10:00;30.0;Thursday;(0, 30];2023;December;;
NGA WP Local;21/12/2023 09:30;21/12/2023 10:00;30.0;Thursday;(0, 30];2023;December;;
NGA WP Local;28/12/2023 09:30;28/12/2023 10:00;30.0;Thursday;(0, 30];2023;December;;
NGA WP Local;11/1/2024 09:30;11/1/2024 10:00;30.0;Thursday;(0, 30];2024;January;;
NGA WP Local;18/1/2024 09:30;18/1/2024 10:00;30.0;Thursday;(0, 30];2024;January;;
NGA WP Local;25/1/2024 09:30;25/1/2024 10:00;30.0;Thursday;(0, 30];2024;January;;
NGA WP Local;1/2/2024 09:30;1/2/2024 10:00;30.0;Thursday;(0, 30];2024;February;;
NGA WP Local;8/2/2024 09:30;8/2/2024 10:00;30.0;Thursday;(0, 30];2024;February;;
NGA WP Local;22/2/2024 09:30;22/2/2024 10:00;30.0;Thursday;(0, 30];2024;February;;
NGA WP Local;29/2/2024 09:30;29/2/2024 10:00;30.0;Thursday;(0, 30];2024;February;;
NGA WP Local;14/3/2024 09:30;14/3/2024 10:00;30.0;Thursday;(0, 30];2024;March;;
NGA WP Local;28/3/2024 09:30;28/3/2024 10:00;30.0;Thursday;(0, 30];2024;March;;
NGA WP Local;4/4/2024 09:30;4/4/2024 10:00;30.0;Thursday;(0, 30];2024;April;;
NGA WP Local;11/4/2024 09:30;11/4/2024 10:00;30.0;Thursday;(0, 30];2024;April;;
NGA WP Local;18/4/2024 09:30;18/4/2024 10:00;30.0;Thursday;(0, 30];2024;April;;
NGA WP Local;2/5/2024 09:30;2/5/2024 10:00;30.0;Thursday;(0, 30];2024;May;;
NGA WP Local;9/5/2024 09:30;9/5/2024 10:00;30.0;Thursday;(0, 30];2024;May;;
NGA WP Local;16/5/2024 09:30;16/5/2024 10:00;30.0;Thursday;(0, 30];2024;May;;
NGA WP Local;23/5/2024 09:30;23/5/2024 10:00;30.0;Thursday;(0, 30];2024;May;;
NGA WP Local;30/5/2024 09:30;30/5/2024 10:00;30.0;Thursday;(0, 30];2024;May;;
NGA WP Local;6/6/2024 09:30;6/6/2024 10:00;30.0;Thursday;(0, 30];2024;June;;
NGA WG Local;11/7/2024 09:30;11/7/2024 10:00;30.0;Thursday;(0, 30];2024;July;;
NGA WG Local;18/7/2024 09:30;18/7/2024 10:00;30.0;Thursday;(0, 30];2024;July;;
NGA WG Local;25/7/2024 09:30;25/7/2024 10:00;30.0;Thursday;(0, 30];2024;July;;
NGA WG Local;1/8/2024 09:30;1/8/2024 10:00;30.0;Thursday;(0, 30];2024;August;;
NGA WG Local;15/8/2024 09:30;15/8/2024 10:00;30.0;Thursday;(0, 30];2024;August;;
NGA WG Local;22/8/2024 09:30;22/8/2024 10:00;30.0;Thursday;(0, 30];2024;August;;
NGA WG Local;5/9/2024 09:30;5/9/2024 10:00;30.0;Thursday;(0, 30];2024;September;;
NGA WG Local;12/9/2024 09:30;12/9/2024 10:00;30.0;Thursday;(0, 30];2024;September;;
NGA WG Local;19/9/2024 09:30;19/9/2024 10:00;30.0;Thursday;(0, 30];2024;September;;
NGA WG Local;26/9/2024 09:30;26/9/2024 10:00;30.0;Thursday;(0, 30];2024;September;;
NGA WP Local;23/3/2023 09:30;23/3/2023 10:00;30.0;Thursday;(0, 30];2023;March;;
NGA WP Local;4/5/2023 09:30;4/5/2023 10:00;30.0;Thursday;(0, 30];2023;May;;
NGA WP Local;11/5/2023 09:30;11/5/2023 10:00;30.0;Thursday;(0, 30];2023;May;;
NGA WP Local;1/6/2023 09:30;1/6/2023 10:00;30.0;Thursday;(0, 30];2023;June;;
NGA WP Local;22/6/2023 09:30;22/6/2023 10:00;30.0;Thursday;(0, 30];2023;June;;
NGA WP Local;13/7/2023 09:30;13/7/2023 10:00;30.0;Thursday;(0, 30];2023;July;;
NGA WP Local;20/7/2023 09:30;20/7/2023 10:00;30.0;Thursday;(0, 30];2023;July;;
NGA WP Local;27/7/2023 09:30;27/7/2023 10:00;30.0;Thursday;(0, 30];2023;July;;
NGA WP Local;3/8/2023 09:30;3/8/2023 10:00;30.0;Thursday;(0, 30];2023;August;;
NGA WP Local;10/8/2023 09:30;10/8/2023 10:00;30.0;Thursday;(0, 30];2023;August;;
NGA WP Local;17/8/2023 09:30;17/8/2023 10:00;30.0;Thursday;(0, 30];2023;August;;
NGA WP Local;5/10/2023 09:30;5/10/2023 10:00;30.0;Thursday;(0, 30];2023;October;;
NGA WP Local;26/10/2023 09:30;26/10/2023 10:00;30.0;Thursday;(0, 30];2023;October;;
NGA WP Local;16/11/2023 09:30;16/11/2023 10:00;30.0;Thursday;(0, 30];2023;November;;
NGA WP Local;7/12/2023 09:30;7/12/2023 10:00;30.0;Thursday;(0, 30];2023;December;;
NGA WP Local;25/1/2024 09:30;25/1/2024 10:00;30.0;Thursday;(0, 30];2024;January;;
NGA WP Local;1/2/2024 09:30;1/2/2024 10:00;30.0;Thursday;(0, 30];2024;February;;
NGA WG Local;11/7/2024 09:30;11/7/2024 10:00;30.0;Thursday;(0, 30];2024;July;;
NGA WG Local;8/8/2024 09:30;8/8/2024 10:00;30.0;Thursday;(0, 30];2024;August;;
NGA WG Local;29/8/2024 09:30;29/8/2024 10:00;30.0;Thursday;(0, 30];2024;August;;
